.2
0.37	-0.95	-9.17	0.56	0.69	0.63	204.55
0.06	-0.37	-9.86	1.50	-0.12	-0.75	204.57
-0.27	-0.18	-9.66	0.06	-0.50	-0.94	204.60
-0.79	-0.55	-9.94	-0.69	0.06	0.37	204.62
0.09	-0.68	-9.80	-0.69	-0.06	0.75	204.65
-0.08	-0.33	-9.39	0.31	-0.31	-0.19	204.68
-0.11	0.19	-9.62	0.63	-0.37	-0.88	204.70
-0.41	-0.43	-9.71	0.37	0.31	0.00	204.73
-0.01	-0.89	-9.67	0.19	0.12	0.69	204.75
-0.02	-0.60	-9.98	0.06	-0.19	0.44	204.78
-0.31	-0.27	-9.47	-0.37	-0.44	-0.31	204.81
-0.27	-0.11	-9.92	-0.44	-0.19	-0.19	204.83
-0.25	-0.35	-9.45	0.25	0.44	0.25	204.86
-0.10	-0.34	-10.01	0.56	0.25	0.12	204.89
-0.28	-0.39	-9.95	0.25	-0.06	-0.19	204.91
-0.15	-0.65	-9.66	-0.44	-0.31	0.06	204.94
-0.16	-0.44	-10.00	-0.56	-0.44	0.37	204.96
-0.30	-0.56	-9.49	-0.19	0.44	0.06	204.99
-0.14	-0.15	-9.87	-0.19	0.12	-0.44	205.02
-0.42	-0.28	-9.48	0.06	-0.06	-0.50	205.04
-0.08	-0.33	-10.03	0.31	0.19	0.25	205.07
-0.24	-0.58	-9.85	0.37	0.31	0.25	205.09
-0.25	-0.64	-9.84	0.06	-0.25	-0.25	205.12
-0.24	-0.25	-9.93	-0.31	0.00	-0.25	205.14
-0.19	-0.22	-9.73	-0.19	-0.19	0.19	205.17
-0.18	-0.27	-9.87	0.31	0.19	0.06	205.19
-0.14	-0.52	-9.75	0.37	0.06	-0.12	205.22
-0.26	-0.52	-9.72	0.06	0.06	-0.12	205.25
-0.25	-0.54	-9.77	-0.12	0.06	0.12	205.27
-0.12	-0.23	-9.80	0.06	0.06	-0.06	205.30
-0.11	-0.33	-9.86	0.00	0.00	0.06	205.33
-0.23	-0.45	-9.74	0.06	-0.25	-0.06	205.35
-0.28	-0.34	-9.89	0.12	-0.12	-0.06	205.38
-0.15	-0.31	-9.72	0.12	0.19	0.00	205.40
-0.15	-0.38	-10.06	0.00	0.19	0.06	205.43
-0.13	-0.69	-9.62	-0.31	-0.06	-0.06	205.46
-0.44	-0.45	-9.76	-0.19	0.19	-0.56	205.48
-0.47	-0.03	-9.65	-0.25	0.25	-0.50	205.51
0.05	0.08	-10.02	-0.25	-0.12	0.37	205.54
-0.10	-0.67	-9.49	0.25	0.19	0.12	205.56
-0.24	-0.53	-9.91	0.69	-0.25	-0.19	205.59
-0.25	-0.42	-9.67	-0.31	0.12	-0.12	205.61
-0.20	-0.36	-9.64	-0.19	-0.06	0.25	205.64
-0.01	-0.33	-9.69	0.06	-0.19	0.06	205.67
-0.26	-0.39	-9.73	0.12	-0.31	-0.31	205.69
-0.30	-0.39	-9.90	0.12	0.06	-0.06	205.72
-0.30	-0.45	-9.80	-0.06	-0.12	0.31	205.74
-0.20	-0.44	-9.81	-0.06	-0.63	0.44	205.77
-0.13	-0.50	-9.49	-0.37	-0.81	0.56	205.79
-0.04	-0.46	-9.49	-0.63	-0.31	0.37	205.82
-0.30	-0.19	-9.67	-0.37	0.44	-0.12	205.85
-0.36	-0.40	-9.74	0.37	0.06	-0.19	205.87
-0.07	-0.58	-9.60	0.37	0.44	-0.12	205.90
-0.33	-0.50	-9.98	0.25	0.37	0.00	205.92
-0.16	-0.50	-9.83	-0.06	0.19	0.00	205.95
-0.16	-0.39	-9.76	-0.56	0.12	0.06	205.97
-0.16	-0.28	-9.51	-0.37	0.12	0.25	206.00
-0.17	-0.28	-9.79	0.12	0.06	-0.06	206.02
-0.25	-0.37	-9.68	0.50	0.50	-0.50	206.05
-0.20	-0.53	-9.84	0.37	0.37	-0.12	206.08
-0.16	-0.49	-9.70	0.06	0.00	0.25	206.10
-0.07	-0.32	-9.91	-0.37	-0.06	0.00	206.13
-0.33	-0.36	-9.58	-0.31	-0.06	-0.12	206.15
-0.30	-0.31	-9.77	0.12	0.00	-0.25	206.18
-0.16	-0.40	-9.65	0.31	0.37	0.12	206.21
-0.14	-0.38	-9.83	0.19	0.25	-0.19	206.23
-0.16	-0.53	-9.80	0.06	0.12	-0.19	206.26
-0.22	-0.48	-10.13	-0.12	0.19	0.00	206.28
-0.09	-0.63	-9.63	-0.19	0.37	-0.12	206.31
-0.25	-0.56	-9.44	-0.25	0.75	-0.94	206.34
-0.41	0.00	-9.72	-0.12	0.19	-0.37	206.36
-0.07	-0.06	-9.89	-0.12	0.19	0.12	206.39
-0.22	-0.66	-9.74	0.12	0.37	0.25	206.41
-0.32	-0.62	-10.10	0.37	-0.06	-0.37	206.44
-0.28	-0.26	-9.71	-0.31	0.19	-0.37	206.47
-0.11	-0.32	-9.66	-0.12	0.44	-0.12	206.49
-0.13	-0.37	-9.68	-0.06	0.44	0.25	206.52
-0.21	-0.55	-9.74	0.25	0.19	-0.06	206.55
-0.27	-0.49	-9.87	-0.12	0.06	-0.25	206.57
-0.27	-0.40	-9.67	-0.19	0.37	0.00	206.60
-0.12	-0.25	-9.74	0.19	0.44	-0.12	206.62
-0.09	-0.39	-9.71	0.12	0.25	0.06	206.65
-0.22	-0.39	-9.90	-0.19	-0.06	-0.12	206.67
-0.30	-0.41	-9.69	-0.12	0.19	-0.25	206.70
-0.15	-0.33	-9.82	0.12	0.44	-0.12	206.72
-0.17	-0.32	-9.84	0.06	0.44	0.00	206.75
-0.21	-0.41	-9.87	0.00	0.00	0.00	206.77
-0.24	-0.43	-9.73	-0.06	0.06	-0.31	206.80
-0.26	-0.35	-9.79	0.00	0.19	-0.19	206.82
-0.14	-0.38	-9.78	0.00	0.19	0.06	206.85
-0.16	-0.46	-9.78	0.00	0.31	-0.12	206.87
-0.17	-0.40	-9.69	0.19	0.06	-0.31	206.90
-0.25	-0.30	-9.89	0.12	0.19	-0.06	206.92
-0.16	-0.42	-9.69	-0.12	0.19	0.12	206.95
-0.18	-0.42	-9.84	0.06	0.12	0.12	206.97
-0.21	-0.29	-9.72	0.06	0.00	-0.12	207.00
-0.21	-0.45	-9.77	0.06	0.31	-0.06	207.02
-0.18	-0.40	-9.74	0.12	0.31	-0.06	207.05
-0.17	-0.32	-9.83	-0.12	0.25	-0.19	207.08
-0.21	-0.38	-9.76	-0.06	0.19	-0.06	207.10
-0.21	-0.37	-9.75	0.06	0.12	-0.12	207.13
-0.21	-0.38	-9.77	0.12	0.31	0.00	207.15
-0.19	-0.38	-9.84	0.00	0.12	-0.06	207.18
-0.19	-0.39	-9.73	0.12	0.12	-0.06	207.20
-0.26	-0.39	-9.84	0.06	0.00	0.06	207.23
-0.18	-0.45	-9.71	0.12	-0.06	-0.12	207.25
-0.17	-0.29	-9.80	0.06	0.06	-0.19	207.28
-0.22	-0.36	-9.71	-0.12	0.19	-0.06	207.30
-0.18	-0.45	-9.58	-0.12	0.06	0.12	207.33
-0.12	-0.18	-9.74	-0.06	0.06	-0.06	207.35
-0.22	-0.31	-9.86	0.06	0.19	-0.06	207.38
-0.23	-0.27	-9.96	0.00	0.25	0.00	207.40
-0.10	-0.45	-9.61	-0.06	0.19	0.06	207.43
-0.16	-0.30	-9.69	0.12	0.06	-0.06	207.45
-0.21	-0.47	-9.90	-0.19	-0.25	0.00	207.48
-0.30	-0.56	-9.84	-0.12	-0.50	0.31	207.50
-0.26	-0.69	-9.39	-0.44	-0.25	0.12	207.53
-0.09	0.00	-9.95	-0.31	-0.31	0.12	207.55
-0.10	-0.40	-9.79	0.06	0.19	0.06	207.58
-0.23	-0.39	-9.65	0.31	0.00	0.06	207.60
-0.11	-0.52	-9.84	0.31	0.31	-0.12	207.63
-0.22	-0.37	-9.63	0.00	0.06	0.00	207.65
-0.17	-0.37	-9.83	-0.25	0.06	0.00	207.68
-0.19	-0.41	-9.72	-0.19	-0.12	0.06	207.70
-0.24	-0.30	-9.90	0.12	0.00	-0.12	207.73
-0.19	-0.27	-9.68	0.12	0.19	-0.06	207.75
-0.18	-0.38	-9.84	0.12	0.25	-0.06	207.78
-0.16	-0.43	-9.73	0.12	0.25	-0.06	207.80
-0.18	-0.39	-9.79	-0.12	-0.12	-0.06	207.83
-0.23	-0.33	-9.78	-0.12	-0.19	0.00	207.85
-0.24	-0.34	-9.85	0.00	-0.12	0.06	207.88
-0.17	-0.47	-9.67	0.19	0.12	-0.06	207.90
-0.14	-0.36	-9.79	0.00	0.00	0.00	207.93
-0.19	-0.38	-9.77	0.06	-0.19	-0.19	207.95
-0.21	-0.37	-9.80	-0.25	0.12	0.06	207.98
-0.24	-0.37	-9.77	-0.12	0.19	0.06	208.00
-0.17	-0.32	-9.80	0.00	0.06	-0.06	208.03
-0.23	-0.40	-9.72	0.00	0.00	-0.12	208.05
-0.23	-0.38	-9.85	0.06	0.12	0.00	208.08
-0.19	-0.40	-9.80	0.00	0.00	-0.06	208.10
-0.20	-0.38	-9.84	-0.19	0.12	0.00	208.13
-0.18	-0.33	-9.72	-0.19	0.06	0.12	208.15
-0.21	-0.34	-9.82	0.00	0.00	0.00	208.18
-0.18	-0.36	-9.75	0.06	0.12	0.00	208.20
-0.21	-0.38	-9.86	-0.06	0.06	0.00	208.23
-0.18	-0.38	-9.69	0.00	-0.06	0.12	208.25
-0.16	-0.34	-9.82	-0.06	-0.06	0.00	208.28
-0.21	-0.35	-9.75	-0.06	-0.19	0.00	208.30
-0.22	-0.41	-9.83	0.00	0.00	0.00	208.33
-0.21	-0.34	-9.77	0.00	0.00	0.00	208.36
-0.18	-0.33	-9.80	0.00	0.12	-0.06	208.38
-0.18	-0.33	-9.73	-0.12	0.00	0.00	208.41
-0.18	-0.35	-9.83	0.12	0.00	-0.06	208.43
-0.24	-0.33	-9.75	-0.06	0.00	0.06	208.46
-0.24	-0.42	-9.80	0.12	0.06	0.00	208.48
-0.20	-0.42	-9.72	0.06	0.00	-0.06	208.51
-0.22	-0.36	-9.86	0.00	0.00	-0.06	208.53
-0.19	-0.41	-9.73	0.00	0.06	0.00	208.56
-0.23	-0.41	-9.82	-0.12	0.00	-0.12	208.58
-0.20	-0.38	-9.73	0.12	-0.25	-0.12	208.61
-0.20	-0.39	-9.84	0.06	-0.12	-0.06	208.63
-0.20	-0.40	-9.72	0.06	0.06	-0.06	208.66
-0.23	-0.39	-9.83	-0.06	0.25	-0.25	208.68
-0.20	-0.38	-9.73	0.06	0.00	-0.12	208.71
-0.20	-0.41	-9.82	-0.12	0.06	0.06	208.73
-0.20	-0.36	-9.72	-0.06	0.12	-0.06	208.76
-0.20	-0.36	-9.84	0.06	0.12	0.00	208.78
-0.19	-0.35	-9.73	-0.06	0.00	0.12	208.81
-0.19	-0.40	-9.82	0.06	0.00	0.00	208.83
-0.20	-0.37	-9.71	-0.06	0.06	0.06	208.86
-0.12	-0.29	-9.64	-0.06	-0.12	0.06	208.88
-0.21	-0.25	-9.67	0.19	-0.19	0.25	208.91
-0.11	-0.56	-9.66	0.12	0.00	-0.06	208.93
-0.13	-0.41	-9.65	-0.12	-0.25	0.00	208.96
-0.19	-0.53	-9.78	-0.06	0.00	-0.12	208.98
-0.05	-0.71	-9.31	-0.19	0.06	0.06	209.01
-0.25	-0.23	-10.01	0.00	0.19	-0.37	209.03
-0.36	-0.25	-9.75	-0.25	0.00	-0.06	209.06
-0.20	-0.31	-9.55	0.00	-0.37	0.12	209.08
-0.15	-0.33	-10.21	0.31	-0.12	0.25	209.11
-0.31	-0.61	-10.05	0.31	-0.06	-0.06	209.13
-0.28	-0.42	-9.96	0.19	0.19	-0.19	209.16
-0.15	-0.24	-9.83	-0.25	0.00	0.31	209.19
0.05	-0.39	-9.73	-0.06	0.00	0.31	209.21
-0.16	-0.62	-9.98	0.00	0.19	-0.31	209.24
-0.22	-0.62	-9.81	-0.12	0.50	-0.63	209.26
-0.59	-0.09	-9.88	-0.50	0.25	-0.37	209.29
0.01	0.05	-9.70	-0.31	-0.12	0.25	209.32
0.05	-0.20	-9.90	0.12	0.12	0.25	209.34
-0.39	-0.60	-9.67	0.31	-0.25	-0.06	209.37
-0.33	-0.30	-10.03	-0.06	0.00	-0.37	209.40
-0.25	-0.32	-9.60	-0.25	0.37	-0.06	209.42
-0.03	-0.16	-9.81	0.06	-0.06	0.37	209.45
-0.07	-0.37	-9.74	0.06	-0.25	0.06	209.47
-0.29	-0.46	-9.75	0.00	-0.31	-0.06	209.50
-0.28	-0.36	-9.71	-0.12	0.25	-0.06	209.52
-0.23	-0.33	-9.76	0.00	0.37	0.06	209.55
0.00	-0.33	-9.74	0.12	0.00	0.00	209.58
-0.25	-0.47	-9.73	0.06	-0.25	-0.06	209.60
-0.38	-0.34	-9.84	-0.12	-0.06	-0.19	209.63
-0.20	-0.37	-9.73	-0.06	0.00	0.06	209.66
-0.04	-0.31	-9.68	0.00	0.19	0.19	209.68
-0.11	-0.38	-9.69	0.12	-0.12	0.00	209.71
-0.27	-0.44	-9.74	0.12	-0.06	-0.37	209.74
-0.26	-0.38	-9.79	-0.06	0.00	0.12	209.76
-0.22	-0.36	-9.74	-0.12	0.19	0.19	209.79
-0.10	-0.37	-9.69	0.06	-0.19	-0.12	209.81
-0.23	-0.34	-9.76	0.12	-0.06	-0.06	209.84
-0.28	-0.35	-9.83	0.19	0.06	0.06	209.86
-0.16	-0.43	-9.80	-0.06	0.12	-0.06	209.89
-0.14	-0.41	-9.68	-0.19	-0.12	-0.06	209.91
-0.23	-0.32	-9.80	0.00	-0.12	-0.06	209.94
-0.26	-0.32	-9.75	0.25	-0.19	-0.25	209.96
-0.18	-0.43	-9.88	0.19	-0.12	-0.06	209.99
-0.18	-0.44	-9.74	0.06	0.00	0.00	210.01
-0.16	-0.22	-9.76	0.00	-0.12	-0.12	210.04
-0.16	-0.29	-9.68	0.25	-0.12	-0.19	210.06
-0.27	-0.52	-9.85	0.19	0.12	0.06	210.09
-0.20	-0.47	-9.77	-0.06	0.19	0.06	210.11
-0.20	-0.36	-9.82	-0.19	0.06	0.06	210.14
-0.17	-0.29	-9.73	-0.06	0.06	0.00	210.16
-0.21	-0.46	-9.79	0.00	0.12	0.06	210.19
-0.20	-0.40	-9.74	-0.06	0.00	0.06	210.21
-0.23	-0.41	-9.81	-0.19	0.00	-0.06	210.24
-0.21	-0.33	-9.74	0.06	0.00	0.06	210.26
-0.15	-0.36	-9.80	0.06	0.25	0.06	210.29
-0.21	-0.34	-9.75	0.12	0.12	0.06	210.31
-0.22	-0.40	-9.89	-0.12	0.00	0.00	210.34
-0.21	-0.36	-9.74	-0.06	0.00	0.00	210.36
-0.19	-0.35	-9.81	0.06	0.12	-0.06	210.39
-0.21	-0.37	-9.78	0.12	-0.06	0.12	210.41
-0.22	-0.36	-9.84	0.00	0.00	0.06	210.44
-0.23	-0.41	-9.75	-0.06	-0.12	0.06	210.46
-0.14	-0.30	-9.83	0.12	0.06	0.06	210.49
-0.14	-0.41	-9.68	0.12	0.00	0.12	210.51
-0.30	-0.38	-9.95	0.06	-0.19	0.00	210.54
-0.19	-0.50	-9.52	0.12	0.00	0.00	210.57
-0.26	-0.07	-10.17	0.06	0.25	0.19	210.59
-0.22	-0.18	-10.08	0.19	0.00	0.00	210.62
-0.23	-0.40	-9.83	0.06	-0.12	0.00	210.64
-0.22	-0.36	-9.73	-0.06	0.00	0.00	210.66
-0.18	-0.39	-9.85	0.25	0.31	0.00	210.69
-0.22	-0.33	-9.91	0.25	0.19	-0.06	210.72
-0.20	-0.28	-9.76	0.06	0.06	0.00	210.74
-0.18	-0.21	-9.73	0.06	0.12	0.00	210.77
-0.22	-0.36	-9.89	0.00	0.25	0.00	210.79
-0.25	-0.41	-9.64	-0.06	0.00	0.00	210.82
-0.21	-0.45	-9.87	0.00	0.06	-0.12	210.84
-0.23	-0.39	-9.82	0.19	-0.06	-0.06	210.87
-0.22	-0.41	-9.80	0.06	0.12	-0.25	210.89
-0.19	-0.37	-9.84	0.12	0.06	0.12	210.92
-0.16	-0.29	-9.84	0.00	0.19	-0.06	210.94
-0.20	-0.40	-9.61	0.06	-0.06	0.06	210.97
0.08	-0.35	-9.62	0.50	-0.31	-0.06	210.99
0.74	-0.83	-9.22	1.44	-1.00	-0.56	211.02
-0.17	-0.92	-10.39	2.81	-2.13	-2.69	211.04
-0.99	0.43	-10.70	2.13	-2.31	-3.06	211.07
-0.93	0.14	-9.27	-0.19	-1.75	0.25	211.09
1.27	-0.75	-8.57	1.00	-1.44	0.94	211.12
0.30	-2.35	-8.10	6.38	-2.13	-3.38	211.14
-0.85	-2.06	-8.76	10.69	-3.69	-5.13	211.17
-1.68	1.44	-10.77	13.19	-1.31	-4.81	211.19
-2.10	-0.95	-8.86	11.44	-3.25	-4.44	211.22
1.07	-3.27	-7.32	17.12	-4.81	-8.56	211.24
-0.06	-2.16	-8.20	16.37	-4.50	-11.81	211.27
-0.59	0.80	-10.65	16.69	-2.19	-5.94	211.29
1.51	6.22	-12.70	14.69	4.56	2.75	211.32
-1.95	-2.16	-15.74	1.19	3.88	1.50	211.34
-1.90	-4.50	-8.22	-2.19	-2.69	3.19	211.37
-0.51	-2.89	-7.46	7.63	-4.94	-6.50	211.39
-2.81	1.85	-10.94	11.38	-1.12	-7.31	211.42
-1.18	3.77	-14.94	8.13	7.69	-2.06	211.44
-2.01	-1.14	-8.35	-4.25	5.50	2.75	211.47
2.50	-5.16	-7.11	0.06	-4.94	2.44	211.49
3.27	-0.26	-15.43	-1.37	-1.94	1.12	211.52
-1.37	-3.15	-5.36	5.63	-2.88	-4.44	211.55
-4.44	-3.36	-6.47	9.69	-7.38	-8.13	211.57
-1.46	1.52	-14.52	3.38	-5.94	-2.38	211.60
0.33	1.55	-9.86	-7.38	-4.56	-0.88	211.62
1.57	-1.80	-12.05	3.88	-2.56	-6.69	211.65
-2.82	1.51	-16.80	0.69	-3.38	-7.38	211.67
-2.82	0.06	-6.91	2.88	-2.13	-2.44	211.70
-1.29	-2.64	-9.38	1.06	-1.06	-0.88	211.72
-0.13	0.46	-13.17	0.12	3.75	2.00	211.75
-1.16	-1.91	-9.15	-0.06	0.63	-2.44	211.77
1.25	-0.83	-10.66	3.69	-1.50	-3.31	211.80
-1.21	-1.20	-8.99	-2.13	-1.44	1.25	211.83
-1.69	-2.51	-9.20	-1.69	0.37	0.31	211.85
-0.72	-1.75	-9.11	-2.56	-1.44	1.06	211.88
-0.61	-1.26	-9.55	-1.37	0.31	0.00	211.91
0.22	0.25	-9.37	-0.19	0.44	0.44	211.93
0.15	-0.50	-9.05	-0.50	0.63	-0.37	211.96
-0.50	-1.05	-9.82	0.44	0.19	-0.63	211.98
-0.91	-1.96	-10.40	2.00	-0.88	-1.50	212.01
-1.33	-0.88	-9.83	1.37	1.25	-0.44	212.04
-0.73	-0.81	-9.80	-1.19	1.06	0.63	212.06
0.63	-0.93	-10.28	-2.69	0.19	0.81	212.09
0.02	-1.74	-8.70	-0.56	-1.00	-0.63	212.12
-0.61	-0.74	-10.50	0.56	-0.44	-1.75	212.14
-1.03	-0.03	-9.71	-0.56	0.25	-0.50	212.17
-0.73	-0.62	-9.45	-1.00	0.88	0.19	212.20
0.20	-1.03	-9.68	0.19	0.69	0.12	212.22
-0.11	-1.26	-9.46	0.88	0.56	-1.31	212.25
-0.57	-1.06	-9.95	0.63	0.37	-1.50	212.27
-0.90	-1.03	-9.82	-0.75	0.37	-0.50	212.30
-0.44	-1.00	-9.13	-1.00	0.25	0.50	212.32
-0.54	-0.90	-9.73	0.00	-0.56	0.75	212.35
-0.12	-0.90	-9.68	0.00	-1.12	0.44	212.37
-0.06	-0.96	-10.60	0.44	1.12	-0.63	212.40
-0.45	-1.13	-9.90	0.31	1.31	-1.19	212.42
-0.39	-1.28	-9.48	0.12	0.19	-1.06	212.45
-0.59	-1.01	-9.46	-0.37	-0.19	-0.44	212.47
-0.49	-0.87	-9.63	-0.94	-1.06	0.81	212.50
-0.43	-1.06	-9.93	-0.75	-0.44	0.75	212.53
-0.57	-1.40	-8.98	-0.06	-0.69	0.31	212.55
-0.07	-0.91	-9.36	0.31	0.50	-0.44	212.58
-0.31	-0.67	-9.79	0.19	0.31	-0.37	212.61
-0.37	-1.12	-9.62	0.94	0.19	-0.19	212.63
-0.29	-1.35	-9.69	0.69	-0.06	-0.06	212.66
-0.40	-0.99	-9.73	-0.06	-0.06	-0.19	212.68
-0.53	-0.84	-9.93	-0.63	-0.12	0.19	212.71
-0.26	-0.93	-9.54	-0.06	0.00	0.19	212.74
-0.29	-0.92	-9.79	0.56	-0.12	0.00	212.76
-0.46	-1.04	-9.84	0.50	0.25	-0.25	212.79
-0.39	-1.18	-9.72	-0.25	-0.06	0.00	212.81
-0.31	-1.05	-9.62	0.00	0.19	0.12	212.84
-0.33	-0.84	-9.87	0.19	0.25	0.19	212.87
-0.45	-0.98	-9.66	-0.37	-0.19	-0.12	212.89
-0.46	-1.10	-9.67	0.00	0.00	-0.19	212.92
-0.41	-0.91	-9.74	0.37	0.31	0.06	212.94
-0.30	-1.01	-9.77	0.19	0.12	0.00	212.97
-0.30	-1.10	-9.68	-0.12	-0.25	0.00	213.00
-0.50	-1.03	-9.68	-0.25	-0.25	-0.06	213.02
-0.48	-0.95	-9.70	0.00	-0.06	0.00	213.05
-0.32	-1.01	-9.63	0.19	0.19	0.00	213.07
-0.34	-1.08	-9.72	0.06	0.25	-0.12	213.10
-0.33	-1.04	-9.76	0.25	-0.12	-0.19	213.13
-0.46	-1.00	-9.78	-0.06	0.00	-0.06	213.15
-0.42	-0.94	-9.69	-0.12	0.25	0.19	213.18
-0.20	-1.05	-9.65	-0.12	0.06	0.25	213.20
-0.23	-0.92	-9.84	0.44	0.12	-0.19	213.23
-0.57	-0.72	-10.00	0.06	0.31	-0.06	213.25
-0.77	-0.90	-9.82	-0.50	0.94	0.69	213.28
-0.47	-1.09	-9.81	-1.19	1.75	1.69	213.30
-0.05	-1.24	-9.15	-1.12	1.88	1.63	213.33
0.33	-1.20	-9.95	0.37	0.69	0.00	213.35
-0.48	-0.86	-10.07	1.06	-0.37	-1.19	213.38
-0.77	-0.78	-9.96	0.19	-0.69	-0.63	213.40
-0.74	-1.01	-9.95	-0.94	-0.12	0.37	213.43
-0.22	-1.28	-9.85	-0.31	0.75	0.69	213.45
0.03	-0.81	-9.74	0.06	0.25	0.19	213.48
-0.53	-0.76	-9.94	0.56	-0.25	-0.69	213.51
-0.56	-1.19	-9.79	0.06	-0.19	-0.25	213.53
-0.72	-1.25	-9.80	-0.25	0.31	0.19	213.56
-0.29	-0.86	-9.58	-0.94	0.81	0.94	213.59
-0.11	-1.02	-9.50	-0.31	0.44	0.81	213.61
0.14	-0.82	-9.95	0.88	0.12	-0.81	213.64
-0.74	-0.93	-9.69	0.25	-0.63	-0.37	213.66
-0.57	-1.17	-9.69	-0.31	-0.19	0.31	213.69
-0.81	-0.86	-9.67	-0.44	-0.12	1.06	213.72
-0.43	-0.72	-9.41	0.00	-0.44	1.19	213.74
-0.40	-0.56	-9.90	0.50	-0.25	1.44	213.77
-0.24	-1.29	-9.60	0.44	0.00	1.56	213.79
-0.56	-1.41	-10.30	0.44	1.00	1.12	213.82
-1.19	-0.53	-10.13	-0.94	1.69	2.06	213.85
-0.78	-0.79	-8.57	-1.25	0.56	3.88	213.87
1.07	-1.92	-9.54	0.31	0.12	2.69	213.90
-0.48	-1.76	-9.77	2.50	-1.00	-0.81	213.93
-0.82	-0.75	-9.57	1.81	-1.81	-1.63	213.95
-1.32	-0.90	-10.04	-1.00	-0.31	1.69	213.98
-0.77	-1.14	-9.88	-1.56	1.75	3.69	214.00
0.60	-1.23	-9.84	-0.31	1.56	2.44	214.03
0.21	-0.90	-10.33	-0.19	1.50	0.19	214.05
-0.79	-0.06	-9.53	-0.94	1.12	0.94	214.08
0.00	-1.17	-9.58	-0.88	1.81	1.81	214.11
0.30	-2.69	-8.80	0.25	1.63	0.63	214.13
-0.53	-1.11	-10.84	3.50	2.31	-1.06	214.16
-1.06	0.10	-10.56	2.44	2.19	-0.19	214.18
-0.10	0.00	-9.83	-0.81	0.88	0.31	214.21
0.33	-1.02	-9.86	-1.31	0.88	0.19	214.23
-0.62	-1.77	-10.01	0.31	1.44	-0.44	214.26
-0.70	-0.82	-10.17	0.75	0.19	-0.44	214.28
0.17	-1.03	-10.11	-0.50	-1.44	-1.12	214.31
-0.24	-1.04	-9.54	-1.00	-0.63	-1.81	214.33
-0.57	-1.45	-9.00	-0.63	-1.19	-1.19	214.36
-0.67	-1.68	-9.63	0.06	-1.37	-0.06	214.38
-0.47	-0.82	-9.72	0.06	0.06	0.25	214.41
-0.37	-0.67	-8.87	-0.50	0.94	-0.06	214.43
-0.25	-1.11	-10.16	0.12	1.06	-0.31	214.46
-0.51	-1.13	-9.34	0.37	0.06	0.63	214.49
-0.26	-1.22	-10.02	0.31	0.25	0.31	214.51
-0.70	-1.41	-9.60	-0.37	0.44	-0.12	214.54
-0.34	-0.83	-9.76	-0.12	0.56	0.37	214.57
0.02	-0.40	-9.70	-0.31	0.63	0.75	214.59
-0.22	-0.64	-10.15	-0.81	-0.06	0.00	214.62
0.05	-1.52	-8.98	-0.75	-0.56	-0.88	214.65
-0.84	-1.00	-10.43	0.19	1.56	-1.00	214.67
-1.58	-0.99	-9.15	-0.69	2.94	3.25	214.70
1.18	-0.96	-9.61	-0.50	3.06	3.88	214.72
1.15	-1.03	-9.58	1.06	1.37	-1.88	214.75
